ClientUUId,Id,OrderType,LocalBeginDate,LocalEndDate,OrderPrice,Discount,apply_promo
000D3A39D824A82E11EA3C2B26F4834B,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.010755478
000D3A39D824A82E11EA41A35EBCB120,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.014374875
000D3A39D824A82E11EA433AFB894E76,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.03411018
000D3A39D824A82E11EA44C42D6DA4D8,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.010331643
000D3A39D824A82E11EA450F044AEFD9,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0091394195
000D3A39D824A82E11EA45CE049E33DF,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.01044553
000D3A39D824A82E11EA524E5FA932C2,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,150,0.09109946
000D3A39D824A82E11EA55707124B8EF,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0092424
000D3A39D824A82E11EA59862CFFB917,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.009417459
000D3A39D824A82E11EA5D81D35DB625,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.012228108
000D3A39D824A82E11EA5EA78B8CDF16,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.052021183
000D3A39D824A82E11EA66B4602250B5,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.010071101
000D3A39D824A82E11EA679958B28B15,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.011881498
000D3A39D824A82E11EA6AE18155C499,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.037145857
000D3A39D824A82E11EA6DCD55AFF3BE,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.031986807
000D3A39D824A82E11EA71D1B9B9D845,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.07555939
000D3A39D824A82E11EA74210DD413EE,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,20,0.04596324
000D3A39D824A82E11EA758BDD875FE8,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.029180054
000D3A39D824A82E11EA75E0D4A00339,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.012247077
000D3A39D824A82E11EA7CDABB347257,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.01615122
000D3A39D824A82E11EA83E3AAA448F6,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.054065242
000D3A39D824A82E11EA86DEFCF60D98,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.041673537
000D3A39D824A82E11EA8BD648DC186E,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.010923775
000D3A39D824A82E11EA8E30050BD174,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.010392075
000D3A39D824A82E11EA9430063EC8A8,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.007080433
000D3A39D824A82E11EA9442B6A76DD8,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.017368387
000D3A39D824A82E11EA98619EC8409D,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.03799192
000D3A39D824A82E11EA9CE1645BA36E,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.009388682
000D3A39D824A82E11EA9DCDF7F61D5E,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.08112901
000D3A39D824A82E11EA9F4CC5AF5897,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.025981765
000D3A39D824A82E11EAA8E683FD671E,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.013431034
000D3A39D824A82E11EAAD6CFB0B8472,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,20,0.025995791
000D3A39D824A82E11EAB1738C969128,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.0078034415
000D3A39D824A82E11EAB51D468C5C07,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,150,0.01120022
000D3A39D824A82E11EAB8598F599EF1,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.020891627
000D3A39D824A82E11EAC9229F0880A7,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.021115841
000D3A39D824A82E11EAD0F674D0D276,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.009634653
000D3A39D824A82E11EAD7118795B8FA,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.009226049
000D3A39D824A82E11EADBCADC2385D1,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.011723057
000D3A39D824A82E11EADC7D7096F330,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.023979064
000D3A39D824A82E11EAE83642035B03,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.053222604
000D3A39D824A82E11EAE919A100E33B,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0070537785
000D3A39D824A82E11EAEAC4ACDC5865,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,20,0.056156214
000D3A39D824A82E11EAEB55C32A74FC,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.099715315
000D3A39D824A82E11EAEBA9573C8566,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.012229542
000D3A39D824A82E11EAEC2D6082970C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.017286627
000D3A39D824A82E11EAF2AE3EA07EB6,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.008425298
000D3A39D824A82E11EAF7815BB34D1F,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.031652693
000D3A39D824A82E11EAF8F75A4FF692,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.01962366
000D3A39D824A82E11EAFB122F491115,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.044165965
000D3A39D824A82E11EAFB5DF052CB8E,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.010529066
000D3A39D824A82E11EAFC12ED20FE96,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.090211794
000D3A39D824A82E11EAFF2B5484A1A0,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.0105056735
000D3A39D824A82E11EAFF56C930B27C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.00883487
000D3A39D824A82E11EB00136E091F49,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.14159429
000D3A39D824A82E11EB04BE11B7246F,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.038821403
000D3A39D824A82E11EB055B581CD792,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.015079688
000D3A39D824A82E11EB075D63A1B486,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.03539561
000D3A39D824A82E11EB0ACE3CB2A6D5,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.0557499
000D3A39D824A82E11EB0FCBEE96F397,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.019801497
000D3A39D824A82E11EB111CE80A799A,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.026915038
000D3A39D824A82E11EB12A27CE4BE8F,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.011662999
000D3A39D824A82E11EB14191805FB27,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.012082154
000D3A39D824A82E11EB15E080D0CEA8,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.014792599
000D3A39D824A82E11EB188C1F939634,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.041038416
000D3A39D824A82E11EB1D3DA35A22D0,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.019361004
000D3A39D824A82E11EB1D47DA32F2B0,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.010504113
000D3A39D824A82E11EB1DE52D62BCBF,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.028565641
000D3A39D824A82E11EB2041F76DFE55,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.03211669
000D3A39D824A82E11EB21BA72928065,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.00890105
000D3A39D824A82E11EB21BF062DED37,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.031364772
000D3A39D824A82E11EB228F8E41FCA7,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.15404409
000D3A39D824A82F11EB24F6BE1BA1D5,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.009925012
000D3A39D824A82F11EB25AE234182B1,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.009522148
000D3A39D824A82F11EB267B85626A29,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.035337504
000D3A39D824A82F11EB289595BD16A1,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.04717119
000D3A39D824A82F11EB30B735691455,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.030054014
000D3A39D824A82F11EB318FAAC6E291,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.082143344
000D3A39D824A82F11EB324EDF5A72DE,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.0120016895
000D3A39D824A82F11EB32F80300D9C6,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.02020873
000D3A39D824A82F11EB33BD1799010A,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.008977539
000D3A39D824A82F11EB3509E3E4414F,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.009643206
000D3A39D824A82F11EB36D0BCB8D070,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.011543983
000D3A39D824A83111EB3A1392012499,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.041265525
000D3A39D824A83111EB3A5F942E6512,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.028537676
000D3A39D824A83111EB3AC7A3556E28,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.085893
000D3A39D824A83111EB3E0DBEBAFEFB,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.01162646
000D3A39D824A83111EB47B013333225,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.024672743
000D3A39D824A83111EB490F9A59E2E9,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.014160652
000D3A39D824A83111EB4D1BD7ECBAFE,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0072907265
000D3A39D824A83111EB51EBE7B31297,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.031750172
000D3A39D824A83111EB58F06C1B9700,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.04006429
000D3A39D824A83111EB5A65C4550B62,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.06172427
000D3A39D824A83111EB5CA65F30A8CA,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.010499519
000D3A39D824A83111EB5D720AD303A1,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.058962904
000D3AAC977BBB2711EB623538B6FCEA,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.06970765
000D3AAC977BBB2711EB624FEBA86B18,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.010565747
000D3AAC977BBB2711EB63E2A4E546CA,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.011030938
000D3AAC977BBB2711EB654597F9F883,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.016740544
000D3AAC977BBB2711EB65E379935838,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.049024362
000D3AAC977BBB2711EB6896504BA2F8,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.022109943
000D3AAC977BBB2711EB694E5B9CCAA7,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.04392777
000D3AAC977BBB2711EB6DFCC638F2FC,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.010126419
000D3AAC977BBB2711EB6FAEAE9D8B0B,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.013653207
000D3AAC977BBB2711EB72C8339E1FD0,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.046829574
000D3AAC977BBB2711EB73F040A7CD68,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.0152884545
000D3AAC977BBB2711EB782790AED131,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0330787
000D3AAC977BBB2711EB79C6263B280F,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.024441406
000D3AAC977BBB2711EB7D92EBC3973C,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.009306421
000D3AAC977BBB2711EB7FFB8327881A,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.037854765
000D3AAC977BBB2811EB83B474F9F0CE,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.017898744
000D3AAC977BBB2A11EB85B21FD80C5A,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,30,0.0355814
000D3AAC977BBB2A11EB8665D65F4884,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.02351017
000D3AAC977BBB2A11EB87B35927868A,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.055784613
000D3AAC977BBB2A11EB8D54F14E106D,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.013160433
000D3AAC977BBB2A11EB8FD3029394F8,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,20,0.05760849
000D3AAC977BBB2B11EB94A349539871,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.0075321128
000D3AAC977BBB2B11EB95CF99DAD103,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.01446313
000D3AAC977BBB2B11EB9A0CADA7662F,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.044260412
000D3AAC977BBB2B11EB9A182EB3C04A,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.011607407
000D3AAC977BBB2B11EB9ABAB2D5E0D3,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.019996708
000D3AAC977BBB2B11EB9D219748C601,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.20254885
000D3AAC977BBB2B11EB9F213E8D4921,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.03349849
000D3AAC977BBB2B11EBA0891DFD0FF8,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.008605055
000D3AAC977BBB2B11EBA35B8C0765A4,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.03955894
000D3AAC977BBB2B11EBA510BB5F87C3,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.058019456
000D3AAC977BBB2B11EBAB6ED6CBBF7B,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.024646744
000D3AAC977BBB2B11EBAD952BEB850E,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.011219469
000D3AAC977BBB2B11EBAE36B385ACDD,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0063758087
000D3AAC977BBB2B11EBAF5AFC8A4BB8,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.027732994
000D3AAC977BBB2B11EBB72E33673134,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.010953568
000D3AAC977BBB2B11EBB8A10C55385E,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.04464491
000D3AAC977BBB2B11EBB9547C54E6EB,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.07333474
000D3AAC977BBB2B11EBBB077496CF96,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,150,0.008778731
000D3AAC977BBB2B11EBBFCC1AC94FC7,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.012838457
000D3AAC977BBB2B11EBBFCC8D6B39E2,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.16888262
000D3AAC977BBB2B11EBC21490717CCA,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0113307275
000D3AAC977BBB2C11EBC60B49E60C3E,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.041820567
000D3AAC977BBB2C11EBC6F1A407E561,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.010661279
000D3AAC977BBB2C11EBCC29C1710129,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.02193159
000D3AAC977BBB2C11EBCC72FFFC276C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.010078163
000D3AAC977BBB2C11EBCD2D9E03A215,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.051092178
000D3AAC977BBB2C11EBCD392E0E9BEA,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.045993607
000D3AAC977BBB2C11EBCE89590D5174,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.16765372
000D3AAC977BBB2D11EBD036EB0C5E43,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.012453331
000D3AAC977BBB2D11EBD041450712B2,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.007410464
000D3AAC977BBB2D11EBD173D149A824,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.036852658
000D3AAC977BBB2D11EBD441943C30CE,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.01107028
000D3AAC977BBB2D11EBD4ED6D82A2EF,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.016254807
000D3AAC977BBB2D11EBD69824EC2B8C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0071575246
000D3AAC977BBB2D11EBD81AE322AFAE,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.13362417
000D3AAC977BBB2D11EBD99846052487,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.014907337
000D3AAC977BBB2D11EBDA3C9837CF4C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.06277812
000D3AAC977BBB2D11EBDE3571334A1F,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.25136778
000D3AAC977BBB2D11EBE20517733D36,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,25,0.0089467615
000D3AAC977BBB2D11EBE62EC3F1DB8F,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.02452913
000D3AAC977BBB2D11EBE7129D48D38F,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.011487966
000D3AAC977BBB2D11EBE71ECB52B548,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.039606996
000D3AAC977BBB2D11EBEA3819743E8D,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.028869718
000D3AAC977BBB2D11EBEBC54C918498,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.015212526
000D3AAC977BBB2D11EBEC5D9C4DF11C,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.011667271
000D3AAC977BBB2D11EBEC616CCA82C5,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.0366542
000D3AAC977BBB2D11EBED70B0F9DAF9,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.0073204567
000D3AAC977BBB2D11EBF444C8CA6B01,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.07658268
000D3AAC977BBB2D11EBF6C76072E9B3,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.04629474
000D3AAC977BBB2D11EBF75FC6DE0F6B,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.010233788
000D3AAC977BBB2D11EBF9018F7CAC56,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.01258636
000D3AAC977BBB2D11EBFDDD7DBC5CE2,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.015865928
000D3AAC977BBB2D11EBFEAEEE49C9DA,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.026956806
000D3AAC977BBB2D11EC0121E716CA96,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.030502701
000D3AAC977BBB2D11EC02B32FA1579A,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,150,0.05858832
000D3AAC977BBB2D11EC061A541C6DE9,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,599,150,0.028008286
000D3AAC977BBB2D11EC1076A41C1BAE,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.03076346
000D3AAC977BBB2D11EC13DFEA3F9DC3,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,150,0.036218874
000D3AAC977BBB2D11EC23328442B1D9,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.10033504
000D3AAC977BBB2D11EC23923D8962B1,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,30,0.02971641
000D3AAC977BBB2D11EC26AFACBF3746,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.013745552
000D3AAC977BBB2D11EC28F7A23F5A09,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,30,0.009797351
000D3AAC977BBB2D11EC290999B39727,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.044973753
000D3AAC977BBB2D11EC29DC1B845D81,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.008613455
000D3AAC977BBB2D11EC2AB8D9017CE4,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,699,200,0.012830801
000D3AAC977BBB2D11EC2D885132A7BD,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.065971464
000D3AAC977BBB2D11EC2DD6FF2FC8D8,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.011815625
000D3AAC977BBB2D11EC2F661A2841C3,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.02025338
000D3AAC977BBB2D11EC3260B47B420D,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.024844622
000D3AAC977BBB2D11EC366D8C2D5197,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.015264453
000D3AAC977BBB2D11EC3C8AEB2A9BFF,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.09510155
000D3AAC977BBB2D11EC3E336D8B7447,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.08555488
000D3AAC977BBB2D11EC4B5C7AF79DCD,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.02188064
000D3AAC977BBB2D11EC4B64C1CA6B16,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,20,0.024564255
000D3AAC977BBB2D11EC537966353F68,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.011643716
000D3AAC977BBB2D11EC53997BF8BEC8,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.009515126
000D3AAC977BBB2D11EC5A9670033D1A,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.009480039
000D3AAC977BBB2D11EC5B3B1FAB25F3,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.007670156
000D3AAC977BBB2D11EC5CCEE5520140,6,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,25,0.016106442
000D3AAC977BBB2D11EC5E56D9D60D9C,7,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.030101646
000D3AAC977BBB2D11EC5FC92F0F62C6,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,799,200,0.050084658
000D3AAC977BBB2D11EC649349442FB2,5,"2,3",2023-11-02T00:00:00Z,2023-11-05T23:59:00Z,749,200,0.012305781
